Date,Time,Open,High,Low,Close,Volume
2016.04.26,0:00,0.77131,0.77641,0.76957,0.77443,124790
2016.04.27,0:00,0.77443,0.77642,0.75472,0.7602,159294
2016.04.28,0:00,0.7602,0.76565,0.75756,0.7631,160262
2016.04.29,0:00,0.76311,0.76672,0.75861,0.76076,132386
2016.05.01,0:00,0.75964,0.76197,0.75956,0.76141,8126
2016.05.02,0:00,0.76139,0.76706,0.75934,0.76614,119250
2016.05.03,0:00,0.76612,0.7718,0.74805,0.7496,166283
2016.05.04,0:00,0.74959,0.75162,0.74459,0.74632,155674
2016.05.05,0:00,0.74632,0.75128,0.74547,0.74758,131721
2016.05.06,0:00,0.74758,0.74759,0.73365,0.73666,134776
2016.05.08,0:00,0.73575,0.738,0.73503,0.73718,6483
2016.05.09,0:00,0.73717,0.7384,0.73011,0.73136,119966
2016.05.10,0:00,0.73137,0.73799,0.72988,0.73685,124318
2016.05.11,0:00,0.73685,0.7401,0.73348,0.7353,116831
2016.05.12,0:00,0.7353,0.7372,0.73087,0.73153,117726
2016.05.13,0:00,0.73153,0.73184,0.72527,0.72664,117833
2016.05.15,0:00,0.7255,0.72727,0.72478,0.72719,6369
2016.05.16,0:00,0.72719,0.73076,0.72678,0.72851,93937
2016.05.17,0:00,0.72852,0.73653,0.72811,0.73156,116145
2016.05.18,0:00,0.73157,0.73165,0.72145,0.72202,127479
2016.05.19,0:00,0.72203,0.72355,0.71749,0.72295,128045
2016.05.20,0:00,0.72296,0.72484,0.72105,0.72206,89723
2016.05.22,0:00,0.72199,0.72303,0.72199,0.72225,4021
2016.05.23,0:00,0.72225,0.72587,0.71937,0.72164,96371
2016.05.24,0:00,0.72164,0.7223,0.71439,0.71875,106420
2016.05.25,0:00,0.71877,0.72179,0.71723,0.71848,99279
2016.05.26,0:00,0.71847,0.72424,0.71605,0.72234,101243
2016.05.27,0:00,0.72234,0.72338,0.7171,0.71838,88881
2016.05.29,0:00,0.71765,0.71861,0.71755,0.71772,6780
2016.05.30,0:00,0.71772,0.7194,0.71476,0.7193,69753
2016.05.31,0:00,0.7193,0.72658,0.71837,0.72343,108562
2016.06.01,0:00,0.72343,0.72979,0.72262,0.72475,125286
2016.06.02,0:00,0.72475,0.72681,0.72003,0.72283,108427
2016.06.03,0:00,0.72283,0.73673,0.72226,0.73653,115045
2016.06.05,0:00,0.73656,0.73664,0.73369,0.73419,7348
2016.06.06,0:00,0.73418,0.73793,0.73142,0.73708,107641
2016.06.07,0:00,0.73708,0.74625,0.73585,0.74423,103106
2016.06.08,0:00,0.74422,0.75031,0.74292,0.74894,109156
2016.06.09,0:00,0.74895,0.75029,0.7411,0.74115,112954
2016.06.10,0:00,0.74114,0.7423,0.73689,0.73762,95763
2016.06.12,0:00,0.73747,0.73778,0.73642,0.73707,6005
2016.06.13,0:00,0.73706,0.74098,0.7358,0.73749,96350
2016.06.14,0:00,0.7375,0.74033,0.73294,0.73509,103217
2016.06.15,0:00,0.73512,0.74448,0.73329,0.74128,106755
2016.06.16,0:00,0.74128,0.7438,0.72841,0.73908,130804
2016.06.17,0:00,0.73911,0.74096,0.73697,0.73869,96255
2016.06.19,0:00,0.74341,0.74341,0.74051,0.74261,7580
2016.06.20,0:00,0.74261,0.74798,0.74238,0.74551,82708
2016.06.21,0:00,0.74551,0.75114,0.7449,0.74495,78745
2016.06.22,0:00,0.74495,0.75252,0.74401,0.75089,80209
2016.06.23,0:00,0.75088,0.76435,0.7507,0.75425,126434
2016.06.24,0:00,0.75429,0.75806,0.73033,0.7466,175529
2016.06.26,0:00,0.74229,0.74452,0.74155,0.74256,9647
2016.06.27,0:00,0.74257,0.74503,0.73234,0.73542,133280
2016.06.28,0:00,0.73542,0.74141,0.73411,0.74008,103160
2016.06.29,0:00,0.74006,0.74714,0.73805,0.7466,101197
2016.06.30,0:00,0.74659,0.74669,0.73701,0.74451,122013
2016.07.01,0:00,0.74451,0.7502,0.7436,0.74953,82502
2016.07.03,0:00,0.74504,0.74687,0.74504,0.74612,6691
2016.07.04,0:00,0.74611,0.75437,0.74606,0.75245,68321
2016.07.05,0:00,0.75244,0.75435,0.74262,0.74408,119020
2016.07.06,0:00,0.74408,0.75287,0.74069,0.75125,148966
2016.07.07,0:00,0.75125,0.75375,0.74656,0.74917,140184
2016.07.08,0:00,0.74918,0.75707,0.74692,0.75689,110312
2016.07.10,0:00,0.75654,0.75676,0.75558,0.75559,4252
2016.07.11,0:00,0.75555,0.75744,0.75206,0.75349,98689
2016.07.12,0:00,0.75347,0.76567,0.75304,0.76009,121225
2016.07.13,0:00,0.76009,0.76372,0.75763,0.75926,122777
2016.07.14,0:00,0.75921,0.7652,0.75902,0.76108,117099
2016.07.15,0:00,0.76108,0.76751,0.75573,0.75598,117904
2016.07.17,0:00,0.75946,0.76016,0.75782,0.75879,11790
2016.07.18,0:00,0.75879,0.76054,0.7564,0.75755,94856
2016.07.19,0:00,0.75754,0.75754,0.74748,0.75059,106397
2016.07.20,0:00,0.75058,0.7509,0.74585,0.74637,101821
2016.07.21,0:00,0.74637,0.75129,0.74548,0.75034,120945
2016.07.22,0:00,0.75033,0.75048,0.74416,0.74642,83088
2016.07.24,0:00,0.74601,0.74765,0.74552,0.74721,8006
2016.07.25,0:00,0.74721,0.74913,0.7454,0.74732,81086
2016.07.26,0:00,0.74731,0.7539,0.74614,0.75128,101254
2016.07.27,0:00,0.75128,0.75644,0.74195,0.75167,133538
2016.07.28,0:00,0.75167,0.75482,0.74924,0.7509,99453
2016.07.29,0:00,0.75089,0.7609,0.7492,0.75997,115179
2016.07.31,0:00,0.7592,0.76028,0.75837,0.75861,7469
2016.08.01,0:00,0.75862,0.7614,0.7522,0.75258,87969
2016.08.02,0:00,0.75258,0.76366,0.74879,0.75964,116929
2016.08.03,0:00,0.75963,0.76126,0.75671,0.75871,94664
2016.08.04,0:00,0.7587,0.76407,0.75863,0.76384,98117
2016.08.05,0:00,0.76383,0.76629,0.75964,0.7615,87149
2016.08.07,0:00,0.76147,0.76154,0.75995,0.761,7122
2016.08.08,0:00,0.76099,0.7671,0.75961,0.76591,70284
2016.08.09,0:00,0.7659,0.76858,0.76206,0.76614,80134
2016.08.10,0:00,0.76613,0.77546,0.76612,0.77103,106104
2016.08.11,0:00,0.77101,0.77243,0.76882,0.76902,86986
2016.08.12,0:00,0.76901,0.77234,0.76452,0.76488,87028
2016.08.14,0:00,0.76554,0.76607,0.76496,0.76537,3508
2016.08.15,0:00,0.76537,0.76905,0.76352,0.76743,74411
2016.08.16,0:00,0.76742,0.77481,0.76526,0.76939,118975
2016.08.17,0:00,0.76939,0.77042,0.76078,0.76607,116539
2016.08.18,0:00,0.76605,0.7722,0.76482,0.76764,118396
2016.08.19,0:00,0.76763,0.76763,0.75978,0.76225,96208
2016.08.21,0:00,0.76043,0.76249,0.76023,0.76049,9017
2016.08.22,0:00,0.76046,0.76426,0.75826,0.76282,97769
2016.08.23,0:00,0.76282,0.7654,0.76094,0.76105,98701
2016.08.24,0:00,0.76107,0.76329,0.75873,0.76065,102934
2016.08.25,0:00,0.76064,0.76378,0.76008,0.76222,81790
2016.08.26,0:00,0.76222,0.76911,0.75501,0.75611,119039
2016.08.28,0:00,0.75591,0.7561,0.75384,0.75389,7155
2016.08.29,0:00,0.7539,0.75804,0.75237,0.75739,98190
2016.08.30,0:00,0.75739,0.75787,0.74992,0.75219,93714
2016.08.31,0:00,0.7522,0.75321,0.7489,0.75171,104962
2016.09.01,0:00,0.75172,0.75577,0.75032,0.75488,109079
2016.09.02,0:00,0.75488,0.76148,0.75349,0.75685,114638
2016.09.04,0:00,0.75686,0.75762,0.75615,0.7563,3586
2016.09.05,0:00,0.7563,0.76053,0.75629,0.75899,84776
2016.09.06,0:00,0.759,0.76868,0.75898,0.76815,107963
2016.09.07,0:00,0.76813,0.76969,0.76501,0.76665,102577
2016.09.08,0:00,0.76667,0.7731,0.76353,0.76487,116742
2016.09.09,0:00,0.76486,0.76557,0.75364,0.75376,113981
2016.09.11,0:00,0.75427,0.75447,0.75296,0.75409,8361
2016.09.12,0:00,0.75408,0.75655,0.74928,0.75644,134614
2016.09.13,0:00,0.75645,0.75667,0.74411,0.74653,149407
2016.09.14,0:00,0.74653,0.74948,0.74497,0.748,130854
2016.09.15,0:00,0.748,0.75214,0.74451,0.75114,145889
2016.09.16,0:00,0.75112,0.75256,0.74741,0.74916,117703
2016.09.18,0:00,0.74817,0.75058,0.74767,0.75001,6831
2016.09.19,0:00,0.75001,0.75717,0.74997,0.75374,98157
2016.09.20,0:00,0.75373,0.75639,0.75292,0.75525,103045
2016.09.21,0:00,0.75525,0.76394,0.75333,0.76313,146668
2016.09.22,0:00,0.76314,0.76734,0.76244,0.76442,115261
2016.09.23,0:00,0.76442,0.76521,0.76079,0.76227,102006
2016.09.25,0:00,0.76152,0.76206,0.76074,0.76127,6823
2016.09.26,0:00,0.76127,0.76482,0.76017,0.76296,103201
2016.09.27,0:00,0.76296,0.76942,0.76104,0.7667,120655
2016.09.28,0:00,0.76669,0.76949,0.76435,0.76927,113533
2016.09.29,0:00,0.76922,0.77089,0.7622,0.76267,135417
2016.09.30,0:00,0.76266,0.76701,0.75892,0.76568,110914
2016.10.02,0:00,0.76521,0.76637,0.76403,0.76414,4786
2016.10.03,0:00,0.76414,0.76898,0.76392,0.76822,87202
2016.10.04,0:00,0.76822,0.76867,0.7605,0.76092,125839
2016.10.05,0:00,0.76092,0.76436,0.75915,0.76187,107115
2016.10.06,0:00,0.76186,0.76199,0.75609,0.75736,111238
2016.10.07,0:00,0.75737,0.76233,0.7552,0.7587,150619
2016.10.09,0:00,0.76083,0.76083,0.75921,0.7599,6607
2016.10.10,0:00,0.7599,0.76275,0.75789,0.75978,92463
2016.10.11,0:00,0.75978,0.75978,0.75322,0.75591,120317
2016.10.12,0:00,0.75591,0.75913,0.7545,0.75523,120749
2016.10.13,0:00,0.75523,0.75805,0.75054,0.75622,124488
2016.10.14,0:00,0.75623,0.76464,0.75552,0.76144,114518
2016.10.16,0:00,0.76161,0.76204,0.75927,0.75939,7691
2016.10.17,0:00,0.75939,0.76409,0.75801,0.76382,96380
2016.10.18,0:00,0.76381,0.76884,0.7638,0.76722,93081
2016.10.19,0:00,0.76718,0.77282,0.7658,0.77247,96930
2016.10.20,0:00,0.77248,0.77333,0.76175,0.76312,105499
2016.10.21,0:00,0.76312,0.76497,0.75861,0.7604,82511
2016.10.23,0:00,0.76091,0.76091,0.75991,0.7601,6261
2016.10.24,0:00,0.7601,0.76395,0.75879,0.75908,80481
2016.10.25,0:00,0.75907,0.76539,0.75904,0.76487,105937
2016.10.26,0:00,0.76485,0.77061,0.76273,0.7647,106765
2016.10.27,0:00,0.76468,0.7651,0.75786,0.75888,103628
2016.10.28,0:00,0.75889,0.76067,0.75566,0.7594,117577
2016.10.30,0:00,0.75906,0.75978,0.75862,0.75942,7271
2016.10.31,0:00,0.75942,0.76163,0.75819,0.76056,89342
2016.11.01,0:00,0.76055,0.76878,0.75967,0.76443,113808
2016.11.02,0:00,0.76442,0.76756,0.76116,0.76484,131943
2016.11.03,0:00,0.76484,0.76866,0.76359,0.76826,123910
2016.11.04,0:00,0.76826,0.76957,0.76509,0.76734,120668
2016.11.06,0:00,0.7674,0.76763,0.76581,0.7676,8170
2016.11.07,0:00,0.7676,0.77268,0.76654,0.77146,102540
2016.11.08,0:00,0.77146,0.77755,0.76865,0.77417,107651
2016.11.09,0:00,0.77415,0.7769,0.75784,0.76489,266844
2016.11.10,0:00,0.76488,0.77396,0.75681,0.76072,184261
2016.11.11,0:00,0.7607,0.76284,0.75255,0.75475,194265
2016.11.13,0:00,0.75426,0.75606,0.75422,0.75493,7491
2016.11.14,0:00,0.75493,0.75721,0.75237,0.7566,172306
2016.11.15,0:00,0.75662,0.75799,0.75118,0.75528,158562
2016.11.16,0:00,0.75528,0.757,0.74606,0.74901,153172
2016.11.17,0:00,0.74897,0.75001,0.73952,0.73985,143520
2016.11.18,0:00,0.73984,0.74052,0.73305,0.73381,160148
2016.11.20,0:00,0.73301,0.73324,0.73129,0.73229,7994
2016.11.21,0:00,0.73229,0.73808,0.73096,0.7375,145447
2016.11.22,0:00,0.73751,0.74123,0.73678,0.7407,134255
2016.11.23,0:00,0.7407,0.74438,0.73688,0.73708,135738
2016.11.24,0:00,0.73707,0.74165,0.73631,0.74153,116510
2016.11.25,0:00,0.74152,0.74656,0.73991,0.74311,136714
2016.11.27,0:00,0.74412,0.74475,0.74335,0.7441,4278
2016.11.28,0:00,0.74407,0.74935,0.7432,0.7493,128478
2016.11.29,0:00,0.74929,0.74963,0.74326,0.74831,123386
2016.11.30,0:00,0.74832,0.7496,0.73743,0.73863,153334
2016.12.01,0:00,0.73863,0.7423,0.73689,0.74205,131602
2016.12.02,0:00,0.74204,0.74676,0.74013,0.74567,115227
2016.12.04,0:00,0.74506,0.74529,0.74113,0.74373,15506
2016.12.05,0:00,0.74373,0.74953,0.74142,0.74712,128604
2016.12.06,0:00,0.74711,0.74793,0.74315,0.74718,98358
2016.12.07,0:00,0.74718,0.74858,0.74169,0.74848,86348
2016.12.08,0:00,0.74846,0.75062,0.74276,0.74569,122692
2016.12.09,0:00,0.74569,0.7495,0.74337,0.74499,89448
2016.12.11,0:00,0.74435,0.74503,0.74295,0.74463,5920
2016.12.12,0:00,0.74465,0.75014,0.74362,0.74955,104286
2016.12.13,0:00,0.74955,0.75207,0.74746,0.74921,104151
2016.12.14,0:00,0.74921,0.75221,0.73946,0.74104,129577
2016.12.15,0:00,0.74103,0.74311,0.73379,0.73651,166283
2016.12.16,0:00,0.73651,0.73679,0.72663,0.72981,114766
2016.12.18,0:00,0.72887,0.72943,0.72725,0.72885,8854
2016.12.19,0:00,0.72885,0.73116,0.72402,0.72492,101821
2016.12.20,0:00,0.72495,0.72702,0.72231,0.72655,87309
2016.12.21,0:00,0.72654,0.72784,0.72253,0.72334,78351
2016.12.22,0:00,0.72335,0.72567,0.71962,0.72194,88246
2016.12.23,0:00,0.72193,0.72264,0.71587,0.71747,66810
2016.12.26,0:00,0.71814,0.71826,0.71752,0.71778,7197
2016.12.27,0:00,0.71778,0.71957,0.71713,0.71888,66762
2016.12.28,0:00,0.71889,0.72173,0.7164,0.71833,80556
2016.12.29,0:00,0.71834,0.72452,0.71819,0.72336,89504
2016.12.30,0:00,0.72335,0.72455,0.72032,0.72038,106822
2017.01.02,0:00,0.71956,0.72022,0.71911,0.71945,5176
2017.01.03,0:00,0.71955,0.72411,0.71939,0.72289,58596
2017.01.04,0:00,0.72289,0.72879,0.72189,0.72876,66777
2017.01.05,0:00,0.72878,0.73565,0.72777,0.7337,88147
2017.01.06,0:00,0.73372,0.73549,0.72882,0.72949,67519
2017.01.08,0:00,0.72923,0.73116,0.72882,0.73115,2526
2017.01.09,0:00,0.73117,0.73738,0.73014,0.73559,58256
2017.01.10,0:00,0.73559,0.73845,0.73309,0.73593,68152
2017.01.11,0:00,0.73593,0.74717,0.73522,0.74457,91236
2017.01.12,0:00,0.74456,0.75183,0.74297,0.74888,78660
2017.01.13,0:00,0.74888,0.75086,0.74491,0.74965,71121
2017.01.15,0:00,0.74858,0.75055,0.74806,0.7498,3282
2017.01.16,0:00,0.74984,0.75022,0.74582,0.74713,56036
2017.01.17,0:00,0.74717,0.75682,0.74647,0.75498,85874
2017.01.18,0:00,0.75498,0.75661,0.75025,0.75091,69124
2017.01.19,0:00,0.75091,0.75738,0.74932,0.75659,84251
2017.01.20,0:00,0.75664,0.75886,0.75173,0.75581,82502
2017.01.22,0:00,0.75546,0.75724,0.75537,0.75722,2587
2017.01.23,0:00,0.7572,0.76019,0.755,0.75819,71619
2017.01.24,0:00,0.75818,0.76089,0.75534,0.75911,60650
2017.01.25,0:00,0.75913,0.75982,0.7515,0.75737,74583
2017.01.26,0:00,0.75737,0.7585,0.75215,0.75319,68871
2017.01.27,0:00,0.75319,0.75728,0.75115,0.75465,64666
2017.01.29,0:00,0.75571,0.75611,0.75517,0.75539,2970
2017.01.30,0:00,0.75542,0.75666,0.75277,0.7565,57005
2017.01.31,0:00,0.75654,0.76054,0.7542,0.75773,68075
2017.02.01,0:00,0.75773,0.75968,0.75512,0.75829,61652
2017.02.02,0:00,0.75826,0.7696,0.75826,0.76543,64089
2017.02.03,0:00,0.76545,0.76953,0.762,0.76815,63501
2017.02.05,0:00,0.768,0.76825,0.76711,0.76744,2103
2017.02.06,0:00,0.76745,0.76805,0.76293,0.7645,59951
2017.02.07,0:00,0.76451,0.76809,0.76056,0.76207,63745
2017.02.08,0:00,0.76204,0.76658,0.76113,0.76314,62649
2017.02.09,0:00,0.76315,0.76639,0.76104,0.76233,57563
2017.02.10,0:00,0.76233,0.76886,0.76177,0.76699,53067
2017.02.12,0:00,0.76779,0.76781,0.76627,0.76692,2728
2017.02.13,0:00,0.76692,0.76774,0.76311,0.76411,48765
2017.02.14,0:00,0.7641,0.76964,0.76178,0.76689,61626
2017.02.15,0:00,0.76693,0.77211,0.76369,0.77209,56732
2017.02.16,0:00,0.77203,0.7732,0.76846,0.76969,63348
2017.02.17,0:00,0.76969,0.77127,0.76559,0.76665,55839
2017.02.19,0:00,0.76703,0.76773,0.76658,0.76658,2446
2017.02.20,0:00,0.76659,0.76904,0.76591,0.76888,38950
2017.02.21,0:00,0.76889,0.76896,0.76497,0.76756,48927
2017.02.22,0:00,0.76758,0.77146,0.76667,0.76959,54114
2017.02.23,0:00,0.76957,0.77406,0.76651,0.77122,55209
2017.02.24,0:00,0.77124,0.77196,0.76644,0.76686,46027
2017.02.26,0:00,0.76815,0.76815,0.76628,0.76684,3046
2017.02.27,0:00,0.76681,0.77077,0.76663,0.76755,47497
2017.02.28,0:00,0.76755,0.76947,0.76369,0.76419,51098
2017.03.01,0:00,0.76419,0.76995,0.76368,0.76588,66148
2017.03.02,0:00,0.76589,0.76671,0.75575,0.7572,51013
2017.03.03,0:00,0.75721,0.75975,0.75429,0.75953,55089
2017.03.05,0:00,0.75856,0.75946,0.75831,0.75943,2259
2017.03.06,0:00,0.75944,0.76094,0.75703,0.75903,48933
2017.03.07,0:00,0.75907,0.76326,0.75839,0.75922,54768
2017.03.08,0:00,0.75924,0.76089,0.75181,0.75265,60490
2017.03.09,0:00,0.75266,0.7534,0.74911,0.75071,65737
2017.03.10,0:00,0.75071,0.75567,0.75055,0.75406,62990
2017.03.12,0:00,0.75464,0.75469,0.75371,0.75375,1800
2017.03.13,0:00,0.75376,0.75923,0.75339,0.75653,130997
2017.03.14,0:00,0.75653,0.75793,0.75402,0.75583,123017
2017.03.15,0:00,0.75584,0.77192,0.75551,0.77015,181103
2017.03.16,0:00,0.77018,0.77178,0.76637,0.76729,169651
2017.03.17,0:00,0.7673,0.77177,0.76633,0.77037,120159
2017.03.19,0:00,0.77002,0.77092,0.7699,0.77007,2686
2017.03.20,0:00,0.77007,0.7748,0.76971,0.77283,117168
2017.03.21,0:00,0.77284,0.77497,0.76801,0.76808,156399
2017.03.22,0:00,0.76807,0.76847,0.76394,0.76708,162939
2017.03.23,0:00,0.76708,0.76722,0.76223,0.7629,157582
2017.03.24,0:00,0.7629,0.76406,0.76039,0.76225,132488
2017.03.26,0:00,0.76328,0.76354,0.76272,0.76288,3387
2017.03.27,0:00,0.76289,0.76482,0.76081,0.76207,127600
2017.03.28,0:00,0.76206,0.76545,0.75873,0.76353,128870
2017.03.29,0:00,0.76353,0.76749,0.76309,0.76652,120784
2017.03.30,0:00,0.76652,0.76795,0.76382,0.76439,130996
2017.03.31,0:00,0.76439,0.76626,0.76223,0.76269,130134
2017.04.02,0:00,0.7632,0.76403,0.76289,0.76376,2765
2017.04.03,0:00,0.76376,0.76402,0.75911,0.76038,112465
2017.04.04,0:00,0.7604,0.76153,0.75452,0.75669,134935
2017.04.05,0:00,0.7567,0.75874,0.75587,0.75711,147840
2017.04.06,0:00,0.75711,0.75769,0.75323,0.75397,184373
2017.04.07,0:00,0.75398,0.75469,0.74941,0.7501,226425
2017.04.09,0:00,0.74931,0.75043,0.7492,0.75011,7911
2017.04.10,0:00,0.7501,0.75113,0.74762,0.7511,177785
2017.04.11,0:00,0.75111,0.75149,0.74742,0.75026,202635
2017.04.12,0:00,0.75028,0.7539,0.74731,0.75297,220944
2017.04.13,0:00,0.75298,0.75956,0.75279,0.75691,186402
2017.04.14,0:00,0.75689,0.75824,0.75569,0.75724,83428
2017.04.16,0:00,0.75722,0.75849,0.75702,0.75801,2548
2017.04.17,0:00,0.75802,0.76106,0.75772,0.75859,127882
2017.04.18,0:00,0.75863,0.7596,0.75338,0.75553,168361
2017.04.19,0:00,0.75553,0.75625,0.74916,0.75012,157959
2017.04.20,0:00,0.75012,0.7547,0.74925,0.75252,148471
2017.04.21,0:00,0.75251,0.75459,0.75158,0.75414,118424
2017.04.23,0:00,0.75837,0.75837,0.7539,0.75605,7567
2017.04.24,0:00,0.75605,0.75844,0.75469,0.75695,129985
2017.04.25,0:00,0.75694,0.75696,0.75208,0.75408,124992
2017.04.26,0:00,0.75408,0.75567,0.7455,0.74764,162276
2017.04.27,0:00,0.74766,0.74923,0.74401,0.74682,146350
2017.04.28,0:00,0.74683,0.74911,0.74478,0.74871,121519
2017.04.30,0:00,0.74669,0.74873,0.74669,0.7482,3398
2017.05.01,0:00,0.7482,0.75403,0.74741,0.75281,88666
2017.05.02,0:00,0.7528,0.75561,0.75105,0.75395,122017
2017.05.03,0:00,0.75396,0.75462,0.74197,0.74264,124245
2017.05.04,0:00,0.74264,0.74303,0.73831,0.74104,126194
2017.05.05,0:00,0.74105,0.74264,0.73676,0.74154,128103
2017.05.07,0:00,0.74107,0.74143,0.74048,0.74142,3114
2017.05.08,0:00,0.74143,0.74246,0.73779,0.7385,105102
2017.05.09,0:00,0.73852,0.73983,0.73289,0.73481,138832
2017.05.10,0:00,0.7348,0.73946,0.73335,0.73555,134855
2017.05.11,0:00,0.73555,0.73829,0.73386,0.73727,124227
2017.05.12,0:00,0.73727,0.7421,0.73684,0.73863,112205
2017.05.14,0:00,0.73896,0.73953,0.73847,0.73872,7624
2017.05.15,0:00,0.73872,0.74458,0.73864,0.74194,95086
2017.05.16,0:00,0.74195,0.74381,0.7395,0.74293,117346
2017.05.17,0:00,0.74292,0.74436,0.73887,0.74346,146370
2017.05.18,0:00,0.74343,0.74669,0.74083,0.7415,187946
2017.05.19,0:00,0.74149,0.74695,0.74064,0.74558,123536
2017.05.22,0:00,0.7456,0.74885,0.7435,0.7471,37669
2017.05.23,0:00,0.74711,0.75169,0.74679,0.74774,43778
2017.05.24,0:00,0.74774,0.75074,0.74423,0.74991,43672
2017.05.25,0:00,0.74992,0.75159,0.74508,0.7455,142089
2017.05.26,0:00,0.74552,0.74613,0.7422,0.74449,136097
2017.05.28,0:00,0.74349,0.74447,0.74349,0.74412,2996
2017.05.29,0:00,0.74412,0.74503,0.7427,0.74392,75699
2017.05.30,0:00,0.74403,0.74697,0.74162,0.74595,129051
2017.05.31,0:00,0.74595,0.74757,0.74234,0.74244,140322
2017.06.01,0:00,0.74243,0.74547,0.73721,0.73804,151211
2017.06.02,0:00,0.73804,0.74465,0.73742,0.74409,133820
2017.06.04,0:00,0.74257,0.74403,0.74253,0.74348,1587
2017.06.05,0:00,0.74348,0.74976,0.74219,0.74861,35724
2017.06.06,0:00,0.7486,0.75221,0.74569,0.75126,125290
2017.06.07,0:00,0.75127,0.75668,0.74999,0.7547,135155
2017.06.08,0:00,0.7547,0.75543,0.75249,0.75385,125290
2017.06.09,0:00,0.75384,0.75442,0.75194,0.75274,116215
2017.06.11,0:00,0.75281,0.75327,0.75279,0.75296,2055
2017.06.12,0:00,0.75296,0.75471,0.75216,0.75439,101372
2017.06.13,0:00,0.7544,0.75648,0.75243,0.75354,109466
2017.06.14,0:00,0.75355,0.76356,0.75324,0.75924,189274
2017.06.15,0:00,0.75925,0.76316,0.75683,0.75854,181499
2017.06.16,0:00,0.75853,0.76299,0.75763,0.76158,132753
2017.06.18,0:00,0.7618,0.76228,0.76164,0.76179,4193
2017.06.19,0:00,0.7621,0.76292,0.75851,0.75967,114199
2017.06.20,0:00,0.75966,0.76237,0.75706,0.75802,120748
2017.06.21,0:00,0.75803,0.75805,0.75415,0.75521,113120
2017.06.22,0:00,0.75521,0.75616,0.75354,0.75395,103911
2017.06.23,0:00,0.75394,0.75828,0.75394,0.75681,76652
2017.06.25,0:00,0.75641,0.7568,0.75624,0.75631,2893
2017.06.26,0:00,0.75633,0.75993,0.75599,0.7581,96118
2017.06.27,0:00,0.7581,0.76245,0.75741,0.7587,103989
2017.06.28,0:00,0.75871,0.76447,0.75772,0.76373,142596
2017.06.29,0:00,0.76373,0.76862,0.7635,0.7681,122015
2017.06.30,0:00,0.76811,0.77122,0.76672,0.76859,135451
2017.07.02,0:00,0.76791,0.76931,0.76777,0.76909,1499
2017.07.03,0:00,0.76911,0.76951,0.76446,0.76601,84135
2017.07.04,0:00,0.76602,0.76825,0.75911,0.76077,95665
2017.07.05,0:00,0.76076,0.76321,0.75713,0.76074,96736
2017.07.06,0:00,0.76075,0.76148,0.75771,0.75824,97312
2017.07.07,0:00,0.75825,0.76235,0.75722,0.7604,109250
2017.07.09,0:00,0.75996,0.76012,0.75948,0.75996,2012
2017.07.10,0:00,0.75994,0.76148,0.75864,0.76055,81600
2017.07.11,0:00,0.76056,0.76426,0.76031,0.76373,93711
2017.07.12,0:00,0.76373,0.76851,0.76368,0.76782,105268
2017.07.13,0:00,0.76781,0.77397,0.76747,0.77319,109208
2017.07.14,0:00,0.7732,0.7834,0.77312,0.78252,97037
2017.07.16,0:00,0.78291,0.78312,0.78205,0.78228,5309
2017.07.17,0:00,0.7823,0.78387,0.77901,0.77934,126490
2017.07.18,0:00,0.77936,0.7943,0.77863,0.79122,164784
2017.07.19,0:00,0.79122,0.79601,0.79121,0.79562,126274
2017.07.20,0:00,0.79561,0.79893,0.78975,0.79518,149087
2017.07.21,0:00,0.7952,0.79556,0.78752,0.79135,131783
2017.07.23,0:00,0.79056,0.79301,0.79053,0.79147,4520
2017.07.24,0:00,0.7915,0.79676,0.79034,0.79235,121992
2017.07.25,0:00,0.79235,0.79705,0.79026,0.79384,107169
2017.07.26,0:00,0.79385,0.80139,0.78779,0.79995,163370
2017.07.27,0:00,0.79994,0.80657,0.79563,0.79712,162397
2017.07.28,0:00,0.79711,0.80074,0.7937,0.79849,149474
2017.07.30,0:00,0.79812,0.799,0.79804,0.79891,4726
2017.07.31,0:00,0.79891,0.8004,0.79562,0.79985,123234
2017.08.01,0:00,0.79985,0.80427,0.79572,0.79595,139243
2017.08.02,0:00,0.79595,0.79929,0.79414,0.79643,111439
2017.08.03,0:00,0.79643,0.79643,0.79142,0.79552,128803
2017.08.04,0:00,0.79552,0.79797,0.78913,0.79288,128038
2017.08.06,0:00,0.79172,0.79366,0.79172,0.79332,6793
2017.08.07,0:00,0.79332,0.79486,0.7899,0.79075,92051
2017.08.08,0:00,0.7908,0.79429,0.78871,0.79109,112504
2017.08.09,0:00,0.7911,0.79146,0.78552,0.78924,126486
2017.08.10,0:00,0.78919,0.79107,0.786,0.78636,121497
2017.08.11,0:00,0.78629,0.79095,0.78389,0.78921,142704
2017.08.13,0:00,0.78898,0.78974,0.78891,0.78904,4736
2017.08.14,0:00,0.78904,0.7919,0.78449,0.78558,118379
2017.08.15,0:00,0.78558,0.78766,0.78079,0.78217,113956
2017.08.16,0:00,0.78215,0.79342,0.78202,0.79234,130578
2017.08.17,0:00,0.79234,0.79629,0.78803,0.78872,144193
2017.08.18,0:00,0.7887,0.79443,0.78696,0.79254,145740
2017.08.20,0:00,0.79268,0.79325,0.79261,0.79289,2582
2017.08.21,0:00,0.79289,0.79506,0.79108,0.79375,92065
